snapshot_month,model_id,task_id,onet_task_text,benchmark_observability,structural_exposure_100,capability_fit_100,realized_exposure_100,oc_100,benchmark_coverage_ratio
2026-04,mini_swe_agent_gpt_5,T03,Monitor or track project milestones and deliverables.,high,50.6550,20.3400,10.3032,43.7500,0.0450
2026-04,mini_swe_agent_gpt_5,T04,"Submit project deliverables, ensuring adherence to quality standards.",medium,34.2850,28.8150,9.8792,62.5000,0.0430
2026-04,mini_swe_agent_gpt_5,T05,"Assess current or future customer needs and priorities by communicating directly with customers, conducting surveys, or other methods.",medium,36.1950,11.8650,4.2945,75.0000,0.0158
2026-04,mini_swe_agent_gpt_5,T06,"Initiate, review, or approve modifications to project plans.",high,54.1750,28.8150,15.6105,93.7500,0.0549
2026-04,mini_swe_agent_gpt_5,T07,Schedule and facilitate meetings related to information technology projects.,medium,33.9600,28.8150,9.7856,43.7500,0.0442
2026-04,mini_swe_agent_gpt_5,T08,Direct or coordinate activities of project personnel.,medium,36.6950,28.8150,10.5737,87.5000,0.0438
2026-04,mini_swe_agent_gpt_5,T09,Develop implementation plans that include analyses such as cost-benefit or return on investment (ROI).,high,47.7350,20.3400,9.7093,75.0000,0.0457
2026-04,mini_swe_agent_gpt_5,T10,Identify need for initial or supplemental project resources.,medium,42.6150,23.7300,10.1125,62.5000,0.0796
2026-04,mini_swe_agent_gpt_5,T11,"Develop or update project plans for information technology projects including information such as project objectives, technologies, systems, information specifications, schedules, funding, and staffing.",high,64.3700,27.1200,17.4571,81.2500,0.0864
2026-04,mini_swe_agent_gpt_5,T12,Perform risk assessments to develop response strategies.,high,47.7700,18.6450,8.9067,68.7500,0.0245
2026-04,mini_swe_agent_gpt_5,T13,"Prepare project status reports by collecting, analyzing, and summarizing information and trends.",high,61.8050,10.1700,6.2856,43.7500,0.0140
2026-04,mini_swe_agent_gpt_5,T14,"Identify, review, or select vendors or consultants to meet project needs.",medium,36.7350,20.3400,7.4719,81.2500,0.0724
2026-04,mini_swe_agent_gpt_5,T15,Develop and manage annual budgets for information technology projects.,high,48.3300,23.7300,11.4687,81.2500,0.0634
2026-04,mini_swe_agent_gpt_5,T16,Establish and execute a project communication plan.,medium,51.9700,23.7300,12.3325,62.5000,0.0350
2026-04,mini_swe_agent_gpt_5,T17,Develop and manage work breakdown structure (WBS) of information technology projects.,high,46.1200,28.8150,13.2895,56.2500,0.1039
2026-04,mini_swe_agent_gpt_5,T18,"Monitor the performance of project team members, providing and documenting performance feedback.",low,36.2700,22.0350,7.9921,87.5000,0.0433
2026-04,mini_swe_agent_gpt_5,T19,Coordinate recruitment or selection of project personnel.,low,37.2200,23.7300,8.8323,75.0000,0.0650
2026-04,mini_swe_agent_gpt_5,T20,"Assign duties, responsibilities, and spans of authority to project personnel.",low,36.9000,30.5100,11.2582,93.7500,0.0726
2026-04,mini_swe_agent_gpt_5,T21,Negotiate with project stakeholders or suppliers to obtain resources or materials.,low,28.4750,27.1200,7.7224,93.7500,0.0960
2026-04,mini_swe_agent_gpt_5_codex,T01,"Manage project execution to ensure adherence to budget, schedule, and scope.",high,57.5600,35.1050,20.2064,81.2500,0.0580
2026-04,mini_swe_agent_gpt_5_codex,T02,Confer with project personnel to identify and resolve problems.,medium,32.7800,26.8450,8.7998,75.0000,0.0465
2026-04,mini_swe_agent_gpt_5_codex,T03,Monitor or track project milestones and deliverables.,high,50.6550,24.7800,12.5523,43.7500,0.0450
2026-04,mini_swe_agent_gpt_5_codex,T04,"Submit project deliverables, ensuring adherence to quality standards.",medium,34.2850,35.1050,12.0357,62.5000,0.0430
2026-04,mini_swe_agent_gpt_5_codex,T05,"Assess current or future customer needs and priorities by communicating directly with customers, conducting surveys, or other methods.",medium,36.1950,14.4550,5.2320,75.0000,0.0158
2026-04,mini_swe_agent_gpt_5_codex,T06,"Initiate, review, or approve modifications to project plans.",high,54.1750,35.1050,19.0181,93.7500,0.0549
2026-04,mini_swe_agent_gpt_5_codex,T07,Schedule and facilitate meetings related to information technology projects.,medium,33.9600,35.1050,11.9217,43.7500,0.0442
2026-04,mini_swe_agent_gpt_5_codex,T08,Direct or coordinate activities of project personnel.,medium,36.6950,35.1050,12.8818,87.5000,0.0438
2026-04,mini_swe_agent_gpt_5_codex,T09,Develop implementation plans that include analyses such as cost-benefit or return on investment (ROI).,high,47.7350,24.7800,11.8287,75.0000,0.0457
2026-04,mini_swe_agent_gpt_5_codex,T10,Identify need for initial or supplemental project resources.,medium,42.6150,28.9100,12.3200,62.5000,0.0796
2026-04,mini_swe_agent_gpt_5_codex,T11,"Develop or update project plans for information technology projects including information such as project objectives, technologies, systems, information specifications, schedules, funding, and staffing.",high,64.3700,33.0400,21.2678,81.2500,0.0864
2026-04,mini_swe_agent_gpt_5_codex,T12,Perform risk assessments to develop response strategies.,high,47.7700,22.7150,10.8510,68.7500,0.0245
2026-04,mini_swe_agent_gpt_5_codex,T13,"Prepare project status reports by collecting, analyzing, and summarizing information and trends.",high,61.8050,12.3900,7.6576,43.7500,0.0140
2026-04,mini_swe_agent_gpt_5_codex,T14,"Identify, review, or select vendors or consultants to meet project needs.",medium,36.7350,24.7800,9.1029,81.2500,0.0724
2026-04,mini_swe_agent_gpt_5_codex,T15,Develop and manage annual budgets for information technology projects.,high,48.3300,28.9100,13.9722,81.2500,0.0634
2026-04,mini_swe_agent_gpt_5_codex,T16,Establish and execute a project communication plan.,medium,51.9700,28.9100,15.0245,62.5000,0.0350
2026-04,mini_swe_agent_gpt_5_codex,T17,Develop and manage work breakdown structure (WBS) of information technology projects.,high,46.1200,35.1050,16.1904,56.2500,0.1039
2026-04,mini_swe_agent_gpt_5_codex,T18,"Monitor the performance of project team members, providing and documenting performance feedback.",low,36.2700,26.8450,9.7367,87.5000,0.0433
2026-04,mini_swe_agent_gpt_5_codex,T19,Coordinate recruitment or selection of project personnel.,low,37.2200,28.9100,10.7603,75.0000,0.0650
2026-04,mini_swe_agent_gpt_5_codex,T20,"Assign duties, responsibilities, and spans of authority to project personnel.",low,36.9000,37.1700,13.7157,93.7500,0.0726
2026-04,mini_swe_agent_gpt_5_codex,T21,Negotiate with project stakeholders or suppliers to obtain resources or materials.,low,28.4750,33.0400,9.4081,93.7500,0.0960
2026-04,mini_swe_agent_gpt_5_mini,T01,"Manage project execution to ensure adherence to budget, schedule, and scope.",high,57.5600,18.8700,10.8616,81.2500,0.0580
2026-04,mini_swe_agent_gpt_5_mini,T02,Confer with project personnel to identify and resolve problems.,medium,32.7800,14.4300,4.7302,75.0000,0.0465
2026-04,mini_swe_agent_gpt_5_mini,T03,Monitor or track project milestones and deliverables.,high,50.6550,13.3200,6.7472,43.7500,0.0450
2026-04,mini_swe_agent_gpt_5_mini,T04,"Submit project deliverables, ensuring adherence to quality standards.",medium,34.2850,18.8700,6.4696,62.5000,0.0430
2026-04,mini_swe_agent_gpt_5_mini,T05,"Assess current or future customer needs and priorities by communicating directly with customers, conducting surveys, or other methods.",medium,36.1950,7.7700,2.8124,75.0000,0.0158
2026-04,mini_swe_agent_gpt_5_mini,T06,"Initiate, review, or approve modifications to project plans.",high,54.1750,18.8700,10.2228,93.7500,0.0549
2026-04,mini_swe_agent_gpt_5_mini,T07,Schedule and facilitate meetings related to information technology projects.,medium,33.9600,18.8700,6.4083,43.7500,0.0442
2026-04,mini_swe_agent_gpt_5_mini,T08,Direct or coordinate activities of project personnel.,medium,36.6950,18.8700,6.9243,87.5000,0.0438
2026-04,mini_swe_agent_gpt_5_mini,T09,Develop implementation plans that include analyses such as cost-benefit or return on investment (ROI).,high,47.7350,13.3200,6.3583,75.0000,0.0457
2026-04,mini_swe_agent_gpt_5_mini,T10,Identify need for initial or supplemental project resources.,medium,42.6150,15.5400,6.6224,62.5000,0.0796
2026-04,mini_swe_agent_gpt_5_mini,T11,"Develop or update project plans for information technology projects including information such as project objectives, technologies, systems, information specifications, schedules, funding, and staffing.",high,64.3700,17.7600,11.4321,81.2500,0.0864
2026-04,mini_swe_agent_gpt_5_mini,T12,Perform risk assessments to develop response strategies.,high,47.7700,12.2100,5.8327,68.7500,0.0245
2026-04,mini_swe_agent_gpt_5_mini,T13,"Prepare project status reports by collecting, analyzing, and summarizing information and trends.",high,61.8050,6.6600,4.1162,43.7500,0.0140
2026-04,mini_swe_agent_gpt_5_mini,T14,"Identify, review, or select vendors or consultants to meet project needs.",medium,36.7350,13.3200,4.8931,81.2500,0.0724
2026-04,mini_swe_agent_gpt_5_mini,T15,Develop and manage annual budgets for information technology projects.,high,48.3300,15.5400,7.5105,81.2500,0.0634
2026-04,mini_swe_agent_gpt_5_mini,T16,Establish and execute a project communication plan.,medium,51.9700,15.5400,8.0761,62.5000,0.0350
2026-04,mini_swe_agent_gpt_5_mini,T17,Develop and manage work breakdown structure (WBS) of information technology projects.,high,46.1200,18.8700,8.7028,56.2500,0.1039
2026-04,mini_swe_agent_gpt_5_mini,T18,"Monitor the performance of project team members, providing and documenting performance feedback.",low,36.2700,14.4300,5.2338,87.5000,0.0433
2026-04,mini_swe_agent_gpt_5_mini,T19,Coordinate recruitment or selection of project personnel.,low,37.2200,15.5400,5.7840,75.0000,0.0650
2026-04,mini_swe_agent_gpt_5_mini,T20,"Assign duties, responsibilities, and spans of authority to project personnel.",low,36.9000,19.9800,7.3726,93.7500,0.0726
2026-04,mini_swe_agent_gpt_5_mini,T21,Negotiate with project stakeholders or suppliers to obtain resources or materials.,low,28.4750,17.7600,5.0572,93.7500,0.0960
2026-04,mini_swe_agent_gpt_5_nano,T01,"Manage project execution to ensure adherence to budget, schedule, and scope.",high,57.5600,5.9500,3.4248,81.2500,0.0580
2026-04,mini_swe_agent_gpt_5_nano,T02,Confer with project personnel to identify and resolve problems.,medium,32.7800,4.5500,1.4915,75.0000,0.0465
2026-04,mini_swe_agent_gpt_5_nano,T03,Monitor or track project milestones and deliverables.,high,50.6550,4.2000,2.1275,43.7500,0.0450
2026-04,mini_swe_agent_gpt_5_nano,T04,"Submit project deliverables, ensuring adherence to quality standards.",medium,34.2850,5.9500,2.0400,62.5000,0.0430
2026-04,mini_swe_agent_gpt_5_nano,T05,"Assess current or future customer needs and priorities by communicating directly with customers, conducting surveys, or other methods.",medium,36.1950,2.4500,0.8868,75.0000,0.0158
2026-04,mini_swe_agent_gpt_5_nano,T06,"Initiate, review, or approve modifications to project plans.",high,54.1750,5.9500,3.2234,93.7500,0.0549
2026-04,mini_swe_agent_gpt_5_nano,T07,Schedule and facilitate meetings related to information technology projects.,medium,33.9600,5.9500,2.0206,43.7500,0.0442
2026-04,mini_swe_agent_gpt_5_nano,T08,Direct or coordinate activities of project personnel.,medium,36.6950,5.9500,2.1834,87.5000,0.0438
2026-04,mini_swe_agent_gpt_5_nano,T09,Develop implementation plans that include analyses such as cost-benefit or return on investment (ROI).,high,47.7350,4.2000,2.0049,75.0000,0.0457
2026-04,mini_swe_agent_gpt_5_nano,T10,Identify need for initial or supplemental project resources.,medium,42.6150,4.9000,2.0881,62.5000,0.0796
2026-04,mini_swe_agent_gpt_5_nano,T11,"Develop or update project plans for information technology projects including information such as project objectives, technologies, systems, information specifications, schedules, funding, and staffing.",high,64.3700,5.6000,3.6047,81.2500,0.0864
2026-04,mini_swe_agent_gpt_5_nano,T12,Perform risk assessments to develop response strategies.,high,47.7700,3.8500,1.8391,68.7500,0.0245
2026-04,mini_swe_agent_gpt_5_nano,T13,"Prepare project status reports by collecting, analyzing, and summarizing information and trends.",high,61.8050,2.1000,1.2979,43.7500,0.0140
2026-04,mini_swe_agent_gpt_5_nano,T14,"Identify, review, or select vendors or consultants to meet project needs.",medium,36.7350,4.2000,1.5429,81.2500,0.0724
2026-04,mini_swe_agent_gpt_5_nano,T15,Develop and manage annual budgets for information technology projects.,high,48.3300,4.9000,2.3682,81.2500,0.0634
2026-04,mini_swe_agent_gpt_5_nano,T16,Establish and execute a project communication plan.,medium,51.9700,4.9000,2.5465,62.5000,0.0350
2026-04,mini_swe_agent_gpt_5_nano,T17,Develop and manage work breakdown structure (WBS) of information technology projects.,high,46.1200,5.9500,2.7441,56.2500,0.1039
2026-04,mini_swe_agent_gpt_5_nano,T18,"Monitor the performance of project team members, providing and documenting performance feedback.",low,36.2700,4.5500,1.6503,87.5000,0.0433
2026-04,mini_swe_agent_gpt_5_nano,T19,Coordinate recruitment or selection of project personnel.,low,37.2200,4.9000,1.8238,75.0000,0.0650
2026-04,mini_swe_agent_gpt_5_nano,T20,"Assign duties, responsibilities, and spans of authority to project personnel.",low,36.9000,6.3000,2.3247,93.7500,0.0726
2026-04,mini_swe_agent_gpt_5_nano,T21,Negotiate with project stakeholders or suppliers to obtain resources or materials.,low,28.4750,5.6000,1.5946,93.7500,0.0960
2026-04,mini_swe_agent_gpt_oss_120b,T01,"Manage project execution to ensure adherence to budget, schedule, and scope.",high,57.5600,12.0700,6.9475,81.2500,0.0580
2026-04,mini_swe_agent_gpt_oss_120b,T02,Confer with project personnel to identify and resolve problems.,medium,32.7800,9.2300,3.0256,75.0000,0.0465
2026-04,mini_swe_agent_gpt_oss_120b,T03,Monitor or track project milestones and deliverables.,high,50.6550,8.5200,4.3158,43.7500,0.0450
2026-04,mini_swe_agent_gpt_oss_120b,T04,"Submit project deliverables, ensuring adherence to quality standards.",medium,34.2850,12.0700,4.1382,62.5000,0.0430
2026-04,mini_swe_agent_gpt_oss_120b,T05,"Assess current or future customer needs and priorities by communicating directly with customers, conducting surveys, or other methods.",medium,36.1950,4.9700,1.7989,75.0000,0.0158
2026-04,mini_swe_agent_gpt_oss_120b,T06,"Initiate, review, or approve modifications to project plans.",high,54.1750,12.0700,6.5389,93.7500,0.0549
2026-04,mini_swe_agent_gpt_oss_120b,T07,Schedule and facilitate meetings related to information technology projects.,medium,33.9600,12.0700,4.0990,43.7500,0.0442
2026-04,mini_swe_agent_gpt_oss_120b,T08,Direct or coordinate activities of project personnel.,medium,36.6950,12.0700,4.4291,87.5000,0.0438
2026-04,mini_swe_agent_gpt_oss_120b,T09,Develop implementation plans that include analyses such as cost-benefit or return on investment (ROI).,high,47.7350,8.5200,4.0670,75.0000,0.0457
2026-04,mini_swe_agent_gpt_oss_120b,T10,Identify need for initial or supplemental project resources.,medium,42.6150,9.9400,4.2359,62.5000,0.0796
